Timestamp,MachineID,Temperature,Pressure,VibrationLevel,Status
2025-11-07 14:21:11,M003,47.0,1.8,0.79,Normal
2025-11-07 14:21:11,M004,42.8,2.41,0.46,Normal
2025-11-07 14:21:11,M005,28.7,2.3,0.74,Normal
2025-11-07 14:36:11,M001,47.9,1.85,0.79,Normal
2025-11-07 14:36:11,M002,38.3,1.97,0.71,Normal
2025-11-07 14:36:11,M003,43.7,2.51,0.65,Normal
2025-11-07 14:36:11,M004,48.9,2.2,0.91,Normal
2025-11-07 14:36:11,M005,54.0,1.92,0.84,Normal
2025-11-07 14:51:11,M001,41.3,2.31,0.72,Normal
2025-11-07 14:51:11,M002,36.3,1.72,0.72,Normal
2025-11-07 14:51:11,M003,38.1,1.68,0.37,Normal
2025-11-07 14:51:11,M004,45.2,1.89,0.43,Normal
2025-11-07 14:51:11,M005,44.5,2.03,0.84,Normal
2025-11-07 15:06:11,M001,84.4,3.3,1.4,Critical
2025-11-07 15:06:11,M002,43.7,2.0,0.73,Normal
2025-11-07 15:06:11,M003,40.7,2.21,0.75,Normal
2025-11-07 15:06:11,M004,54.8,2.1,0.8,Normal
2025-11-07 15:06:11,M005,33.4,1.89,0.65,Normal
2025-11-07 15:21:11,M001,45.1,2.07,0.41,Normal
2025-11-07 15:21:11,M002,43.6,2.06,0.5,Normal
2025-11-07 15:21:11,M003,38.3,2.06,1.05,Normal
2025-11-07 15:21:11,M004,80.5,3.17,1.62,Critical
2025-11-07 15:21:11,M005,31.7,1.66,0.7,Normal
2025-11-07 15:36:11,M001,45.5,2.51,0.68,Normal
2025-11-07 15:36:11,M002,43.9,1.93,0.6,Normal
2025-11-07 15:36:11,M003,45.8,2.01,0.87,Normal
2025-11-07 15:36:11,M004,44.7,2.48,0.58,Normal
2025-11-07 15:36:11,M005,45.3,2.09,0.86,Normal
2025-11-07 15:51:11,M001,29.0,1.74,0.39,Normal
2025-11-07 15:51:11,M002,55.1,1.76,0.94,Normal
2025-11-07 15:51:11,M003,44.2,2.05,0.98,Normal
2025-11-07 15:51:11,M004,45.9,2.31,0.68,Normal
2025-11-07 15:51:11,M005,51.9,1.95,0.93,Normal
2025-11-07 16:06:11,M001,41.5,1.72,0.76,Normal
2025-11-07 16:06:11,M002,43.3,1.94,1.06,Normal
2025-11-07 16:06:11,M003,50.5,2.03,0.82,Normal
2025-11-07 16:06:11,M004,31.8,2.65,0.96,Normal
2025-11-07 16:06:11,M005,52.0,2.17,1.04,Normal
2025-11-07 16:21:11,M001,35.6,2.05,0.86,Normal
2025-11-07 16:21:11,M002,36.6,2.11,0.87,Normal
2025-11-07 16:21:11,M003,50.4,1.86,0.81,Normal
2025-11-07 16:21:11,M004,40.6,2.13,0.78,Normal
2025-11-07 16:21:11,M005,45.9,2.03,0.39,Normal
2025-11-07 16:36:11,M001,58.2,1.72,0.43,Normal
2025-11-07 16:36:11,M002,79.5,3.27,1.48,Critical
2025-11-07 16:36:11,M003,59.5,2.35,0.51,Normal
2025-11-07 16:36:11,M004,34.6,2.23,0.45,Normal
2025-11-07 16:36:11,M005,48.5,2.17,1.05,Normal
2025-11-07 16:51:11,M001,45.0,1.91,0.92,Normal
2025-11-07 16:51:11,M002,51.0,1.67,0.94,Normal
2025-11-07 16:51:11,M003,51.7,2.14,0.73,Normal
2025-11-07 16:51:11,M004,18.6,1.62,1.11,Normal
2025-11-07 16:51:11,M005,41.5,2.69,0.46,Normal
2025-11-07 17:06:11,M001,53.9,2.21,0.91,Normal
2025-11-07 17:06:11,M002,47.8,1.87,1.05,Normal
2025-11-07 17:06:11,M003,66.6,3.26,1.3,Warning
2025-11-07 17:06:11,M004,59.0,2.19,0.66,Normal
2025-11-07 17:06:11,M005,77.2,3.05,1.85,Critical
2025-11-07 17:21:11,M001,46.0,2.11,0.55,Normal
2025-11-07 17:21:11,M002,84.1,3.27,1.52,Critical
2025-11-07 17:21:11,M003,52.4,1.98,0.63,Normal
2025-11-07 17:21:11,M004,57.4,2.48,0.57,Normal
2025-11-07 17:21:11,M005,41.1,2.15,0.78,Normal
2025-11-07 17:36:11,M001,80.8,3.09,1.67,Critical
2025-11-07 17:36:11,M002,54.0,2.45,1.27,Normal
2025-11-07 17:36:11,M003,53.6,2.2,0.67,Normal
2025-11-07 17:36:11,M004,79.1,3.09,2.0,Critical
2025-11-07 17:36:11,M005,83.6,3.3,1.48,Critical
2025-11-07 17:51:11,M001,39.8,2.19,1.0,Normal
2025-11-07 17:51:11,M002,40.8,1.86,0.93,Normal
2025-11-07 17:51:11,M003,66.4,2.54,1.02,Normal
2025-11-07 17:51:11,M004,63.5,2.91,1.71,Warning
2025-11-07 17:51:11,M005,80.0,3.29,1.78,Critical
2025-11-07 18:06:11,M001,46.5,2.72,0.91,Normal
2025-11-07 18:06:11,M002,31.1,2.11,0.86,Normal
2025-11-07 18:06:11,M003,38.0,2.29,0.69,Normal
2025-11-07 18:06:11,M004,61.7,2.68,0.86,Normal
2025-11-07 18:06:11,M005,42.6,2.09,0.93,Normal
2025-11-07 18:21:11,M001,43.5,1.98,0.71,Normal
2025-11-07 18:21:11,M002,79.3,3.31,1.77,Critical
2025-11-07 18:21:11,M003,39.2,2.3,0.91,Normal
2025-11-07 18:21:11,M004,41.1,1.4,0.55,Normal
2025-11-07 18:21:11,M005,53.4,2.18,0.98,Normal
2025-11-07 18:36:11,M001,48.0,1.67,0.8,Normal
2025-11-07 18:36:11,M002,52.2,1.7,0.86,Normal
2025-11-07 18:36:11,M003,58.0,2.19,0.83,Normal
2025-11-07 18:36:11,M004,77.6,3.18,1.71,Critical
2025-11-07 18:36:11,M005,79.7,3.22,1.88,Critical
2025-11-07 18:51:11,M001,61.5,3.04,1.25,Warning
2025-11-07 18:51:11,M002,69.7,2.87,1.3,Warning
2025-11-07 18:51:11,M003,48.4,2.61,0.91,Normal
2025-11-07 18:51:11,M004,46.1,1.8,0.78,Normal
2025-11-07 18:51:11,M005,47.6,2.86,0.64,Normal
2025-11-07 19:06:11,M001,77.0,3.17,1.45,Critical
2025-11-07 19:06:11,M002,85.0,3.42,2.0,Critical
2025-11-07 19:06:11,M003,61.0,1.63,0.87,Normal
2025-11-07 19:06:11,M004,39.2,1.83,0.7,Normal
2025-11-07 19:06:11,M005,36.7,2.76,0.61,Normal
2025-11-07 19:21:11,M001,44.7,2.19,0.76,Normal
2025-11-07 19:21:11,M002,45.6,2.47,0.49,Normal
2025-11-07 19:21:11,M003,38.6,1.95,0.81,Normal
2025-11-07 19:21:11,M004,52.1,2.43,0.74,Normal
2025-11-07 19:21:11,M005,26.0,2.26,0.61,Normal
2025-11-07 19:36:11,M001,47.5,2.5,0.61,Normal
2025-11-07 19:36:11,M002,38.2,2.95,1.07,Normal
2025-11-07 19:36:11,M003,36.7,1.73,1.06,Normal
2025-11-07 19:36:11,M004,40.9,2.73,0.75,Normal
2025-11-07 19:36:11,M005,47.4,1.69,0.43,Normal
2025-11-07 19:51:11,M001,80.9,3.02,1.76,Critical
2025-11-07 19:51:11,M002,37.1,1.63,0.81,Normal
2025-11-07 19:51:11,M003,44.7,2.18,0.76,Normal
2025-11-07 19:51:11,M004,48.1,2.19,0.98,Normal
2025-11-07 19:51:11,M005,79.7,3.16,1.55,Critical
2025-11-07 20:06:11,M001,64.9,2.27,0.71,Normal
2025-11-07 20:06:11,M002,47.3,2.34,0.55,Normal
2025-11-07 20:06:11,M003,61.1,2.09,1.1,Normal
2025-11-07 20:06:11,M004,83.7,3.08,1.77,Critical
2025-11-07 20:06:11,M005,53.9,1.96,0.72,Normal
2025-11-07 20:21:11,M001,37.0,2.79,1.2,Normal
2025-11-07 20:21:11,M002,67.2,3.0,1.91,Warning
2025-11-07 20:21:11,M003,43.4,1.75,0.81,Normal
2025-11-07 20:21:11,M004,52.1,2.31,0.16,Normal
2025-11-07 20:21:11,M005,42.9,2.2,0.84,Normal
2025-11-07 20:36:11,M001,47.9,2.49,1.01,Normal
2025-11-07 20:36:11,M002,78.8,3.34,2.0,Critical
2025-11-07 20:36:11,M003,42.2,1.89,0.9,Normal
2025-11-07 20:36:11,M004,37.9,2.21,0.87,Normal
2025-11-07 20:36:11,M005,41.6,2.35,0.75,Normal
2025-11-07 20:51:11,M001,48.3,1.81,0.95,Normal
2025-11-07 20:51:11,M002,47.1,1.71,0.84,Normal
2025-11-07 20:51:11,M003,49.0,2.28,0.93,Normal
2025-11-07 20:51:11,M004,55.6,1.94,0.96,Normal
2025-11-07 20:51:11,M005,49.0,1.84,0.6,Normal
2025-11-07 21:06:11,M001,59.3,1.63,0.89,Normal
2025-11-07 21:06:11,M002,45.4,2.16,0.84,Normal
2025-11-07 21:06:11,M003,59.0,1.84,0.63,Normal
2025-11-07 21:06:11,M004,75.6,3.17,1.47,Critical
2025-11-07 21:06:11,M005,53.1,2.38,0.9,Normal
2025-11-07 21:21:11,M001,37.8,1.83,0.96,Normal
2025-11-07 21:21:11,M002,46.5,2.26,0.97,Normal
2025-11-07 21:21:11,M003,80.8,3.25,1.66,Critical
2025-11-07 21:21:11,M004,35.6,2.22,0.54,Normal
2025-11-07 21:21:11,M005,84.0,3.27,1.66,Critical
2025-11-07 21:36:11,M001,46.9,2.23,1.04,Normal
2025-11-07 21:36:11,M002,61.3,2.02,0.97,Normal
2025-11-07 21:36:11,M003,48.5,2.17,0.88,Normal
2025-11-07 21:36:11,M004,51.6,2.12,0.82,Normal
2025-11-07 21:36:11,M005,78.1,3.2,1.51,Critical
2025-11-07 21:51:11,M001,37.0,2.09,0.72,Normal
2025-11-07 21:51:11,M002,58.6,1.68,1.0,Normal
2025-11-07 21:51:11,M003,55.3,1.97,0.61,Normal
2025-11-07 21:51:11,M004,43.2,2.12,0.83,Normal
2025-11-07 21:51:11,M005,77.9,3.29,1.61,Critical
2025-11-07 22:06:11,M001,76.6,3.12,1.86,Critical
2025-11-07 22:06:11,M002,46.2,1.48,0.96,Normal
2025-11-07 22:06:11,M003,83.3,3.33,1.81,Critical
2025-11-07 22:06:11,M004,35.9,2.04,0.83,Normal
2025-11-07 22:06:11,M005,53.1,2.4,0.51,Normal
2025-11-07 22:21:11,M001,79.2,3.13,1.89,Critical
2025-11-07 22:21:11,M002,39.5,2.73,0.89,Normal
2025-11-07 22:21:11,M003,46.1,1.98,0.78,Normal
2025-11-07 22:21:11,M004,49.7,1.81,0.92,Normal
2025-11-07 22:21:11,M005,51.0,2.44,0.42,Normal
2025-11-07 22:36:11,M001,47.8,1.73,1.1,Normal
2025-11-07 22:36:11,M002,46.4,2.14,0.69,Normal
2025-11-07 22:36:11,M003,41.3,1.98,0.68,Normal
2025-11-07 22:36:11,M004,53.5,2.39,1.18,Normal
2025-11-07 22:36:11,M005,75.7,3.03,1.97,Critical
2025-11-07 22:51:11,M001,51.4,2.09,0.82,Normal
2025-11-07 22:51:11,M002,37.8,2.06,0.86,Normal
2025-11-07 22:51:11,M003,48.5,1.77,1.1,Normal
2025-11-07 22:51:11,M004,49.2,2.62,0.89,Normal
2025-11-07 22:51:11,M005,80.9,3.12,1.76,Critical
2025-11-07 23:06:11,M001,59.7,2.63,0.57,Normal
2025-11-07 23:06:11,M002,84.4,3.23,1.33,Critical
2025-11-07 23:06:11,M003,75.5,3.21,1.66,Critical
2025-11-07 23:06:11,M004,78.5,3.22,1.92,Critical
2025-11-07 23:06:11,M005,34.0,2.54,0.79,Normal
2025-11-07 23:21:11,M001,82.7,3.05,1.4,Critical
2025-11-07 23:21:11,M002,78.4,3.21,1.47,Critical
2025-11-07 23:21:11,M003,60.4,2.83,1.23,Warning
2025-11-07 23:21:11,M004,48.4,2.19,0.58,Normal
2025-11-07 23:21:11,M005,79.1,3.18,1.97,Critical
2025-11-07 23:36:11,M001,55.2,2.34,0.85,Normal
2025-11-07 23:36:11,M002,51.3,1.97,1.01,Normal
2025-11-07 23:36:11,M003,81.0,3.23,2.0,Critical
2025-11-07 23:36:11,M004,47.9,1.95,0.49,Normal
2025-11-07 23:36:11,M005,36.7,1.7,1.18,Normal
2025-11-07 23:51:11,M001,54.2,2.18,0.75,Normal
2025-11-07 23:51:11,M002,44.5,1.83,0.52,Normal
2025-11-07 23:51:11,M003,44.2,1.95,0.96,Normal
2025-11-07 23:51:11,M004,79.5,3.12,2.0,Critical
2025-11-07 23:51:11,M005,43.8,2.41,1.05,Normal
2025-11-08 00:06:11,M001,41.6,2.12,0.9,Normal
2025-11-08 00:06:11,M002,33.6,2.83,0.94,Normal
2025-11-08 00:06:11,M003,53.2,1.57,0.88,Normal
2025-11-08 00:06:11,M004,45.2,2.56,0.58,Normal
2025-11-08 00:06:11,M005,46.3,2.31,0.94,Normal
2025-11-08 00:21:11,M001,48.4,2.24,0.92,Normal
2025-11-08 00:21:11,M002,48.8,2.28,0.68,Normal
2025-11-08 00:21:11,M003,33.2,1.59,0.82,Normal
2025-11-08 00:21:11,M004,49.0,1.97,0.98,Normal
2025-11-08 00:21:11,M005,74.1,3.19,1.73,Critical
2025-11-08 00:36:11,M001,40.8,2.0,0.64,Normal
2025-11-08 00:36:11,M002,45.7,2.24,0.92,Normal
2025-11-08 00:36:11,M003,80.1,3.04,1.51,Critical
2025-11-08 00:36:11,M004,46.3,2.14,0.47,Normal
2025-11-08 00:36:11,M005,54.0,2.23,0.6,Normal
2025-11-08 00:51:11,M001,43.0,2.32,0.56,Normal
2025-11-08 00:51:11,M002,44.8,1.65,1.09,Normal
2025-11-08 00:51:11,M003,37.2,1.76,0.73,Normal
2025-11-08 00:51:11,M004,39.7,2.46,0.88,Normal
2025-11-08 00:51:11,M005,26.9,2.47,1.12,Normal
2025-11-08 01:06:11,M001,47.7,2.22,0.73,Normal
2025-11-08 01:06:11,M002,38.4,2.24,0.74,Normal
2025-11-08 01:06:11,M003,85.0,3.37,2.0,Critical
2025-11-08 01:06:11,M004,42.4,2.43,0.9,Normal
2025-11-08 01:06:11,M005,52.7,1.84,0.86,Normal
2025-11-08 01:21:11,M001,51.8,2.28,1.06,Normal
2025-11-08 01:21:11,M002,38.2,2.7,0.94,Normal
2025-11-08 01:21:11,M003,66.6,2.02,0.97,Normal
2025-11-08 01:21:11,M004,47.0,1.89,0.94,Normal
2025-11-08 01:21:11,M005,47.2,1.68,1.0,Normal
2025-11-08 01:36:11,M001,81.8,3.15,1.86,Critical
2025-11-08 01:36:11,M002,40.2,2.34,0.68,Normal
2025-11-08 01:36:11,M003,43.2,1.83,0.82,Normal
2025-11-08 01:36:11,M004,44.2,1.8,0.84,Normal
2025-11-08 01:36:11,M005,60.0,2.09,0.83,Normal
2025-11-08 01:51:11,M001,57.6,1.91,0.85,Normal
2025-11-08 01:51:11,M002,41.2,2.16,1.01,Normal
2025-11-08 01:51:11,M003,78.9,3.19,1.7,Critical
2025-11-08 01:51:11,M004,52.3,2.66,1.11,Normal
2025-11-08 01:51:11,M005,76.7,3.29,1.89,Critical
2025-11-08 02:06:11,M001,54.0,2.37,0.46,Normal
2025-11-08 02:06:11,M002,44.2,2.3,0.68,Normal
2025-11-08 02:06:11,M003,34.7,2.05,0.71,Normal
2025-11-08 02:06:11,M004,36.1,1.67,0.81,Normal
2025-11-08 02:06:11,M005,42.0,1.99,0.66,Normal
2025-11-08 02:21:11,M001,50.7,2.12,0.65,Normal
2025-11-08 02:21:11,M002,65.4,2.62,2.0,Warning
2025-11-08 02:21:11,M003,40.2,2.18,0.99,Normal
2025-11-08 02:21:11,M004,59.4,2.51,0.75,Normal
2025-11-08 02:21:11,M005,37.2,2.55,0.74,Normal
2025-11-08 02:36:11,M001,52.6,2.22,0.66,Normal
2025-11-08 02:36:11,M002,49.9,2.06,0.65,Normal
2025-11-08 02:36:11,M003,33.9,2.63,0.93,Normal
2025-11-08 02:36:11,M004,62.1,3.0,1.67,Warning
2025-11-08 02:36:11,M005,52.9,2.02,0.56,Normal
2025-11-08 02:51:11,M001,44.3,1.66,1.08,Normal
2025-11-08 02:51:11,M002,57.0,2.23,0.91,Normal
2025-11-08 02:51:11,M003,80.6,3.16,1.61,Critical
2025-11-08 02:51:11,M004,74.9,3.08,1.77,Critical
2025-11-08 02:51:11,M005,48.5,1.9,0.47,Normal
2025-11-08 03:06:11,M001,75.7,3.16,1.73,Critical
2025-11-08 03:06:11,M002,46.3,2.17,0.85,Normal
2025-11-08 03:06:11,M003,44.1,2.11,0.68,Normal
2025-11-08 03:06:11,M004,54.8,1.88,0.96,Normal
2025-11-08 03:06:11,M005,26.4,1.98,0.84,Normal
2025-11-08 03:21:11,M001,42.7,1.97,0.83,Normal
2025-11-08 03:21:11,M002,80.8,3.08,1.63,Critical
2025-11-08 03:21:11,M003,71.5,2.67,1.69,Warning
2025-11-08 03:21:11,M004,37.0,2.27,0.77,Normal
2025-11-08 03:21:11,M005,80.3,3.18,2.0,Critical
2025-11-08 03:36:11,M001,40.8,2.25,0.8,Normal
2025-11-08 03:36:11,M002,82.1,3.16,1.99,Critical
2025-11-08 03:36:11,M003,29.3,2.43,0.7,Normal
2025-11-08 03:36:11,M004,68.4,1.8,0.83,Normal
2025-11-08 03:36:11,M005,33.0,2.21,1.22,Normal
2025-11-08 03:51:11,M001,39.8,1.88,0.95,Normal
2025-11-08 03:51:11,M002,79.6,3.09,1.85,Critical
2025-11-08 03:51:11,M003,47.3,1.87,0.65,Normal
2025-11-08 03:51:11,M004,46.1,2.44,0.86,Normal
2025-11-08 03:51:11,M005,37.3,2.04,0.68,Normal
2025-11-08 04:06:11,M001,33.5,1.79,0.55,Normal
2025-11-08 04:06:11,M002,53.4,1.96,0.55,Normal
2025-11-08 04:06:11,M003,55.3,1.99,0.78,Normal
2025-11-08 04:06:11,M004,45.2,2.08,0.83,Normal
2025-11-08 04:06:11,M005,60.2,1.97,0.87,Normal
2025-11-08 04:21:11,M001,48.0,2.48,0.81,Normal
2025-11-08 04:21:11,M002,44.3,1.75,0.88,Normal
2025-11-08 04:21:11,M003,36.8,2.01,0.76,Normal
2025-11-08 04:21:11,M004,42.7,1.76,0.67,Normal
2025-11-08 04:21:11,M005,45.0,1.68,0.81,Normal
2025-11-08 04:36:11,M001,35.4,2.09,0.83,Normal
2025-11-08 04:36:11,M002,30.3,1.91,0.87,Normal
2025-11-08 04:36:11,M003,55.5,2.0,0.85,Normal
2025-11-08 04:36:11,M004,40.0,1.97,1.08,Normal
2025-11-08 04:36:11,M005,53.9,2.4,0.89,Normal
2025-11-08 04:51:11,M001,46.8,2.45,0.59,Normal
2025-11-08 04:51:11,M002,48.3,1.93,0.69,Normal
2025-11-08 04:51:11,M003,50.5,1.73,0.54,Normal
2025-11-08 04:51:11,M004,49.9,2.31,0.67,Normal
2025-11-08 04:51:11,M005,80.0,3.27,1.99,Critical
2025-11-08 05:06:11,M001,24.9,1.71,0.8,Normal
2025-11-08 05:06:11,M002,50.2,1.77,0.69,Normal
2025-11-08 05:06:11,M003,50.1,1.64,1.07,Normal
2025-11-08 05:06:11,M004,55.2,1.89,0.53,Normal
2025-11-08 05:06:11,M005,27.2,2.43,0.96,Normal
2025-11-08 05:21:11,M001,45.6,1.94,0.95,Normal
2025-11-08 05:21:11,M002,49.1,2.34,0.26,Normal
2025-11-08 05:21:11,M003,44.7,2.35,0.86,Normal
2025-11-08 05:21:11,M004,46.5,2.07,0.72,Normal
2025-11-08 05:21:11,M005,32.7,2.23,0.76,Normal
2025-11-08 05:36:11,M001,47.6,1.96,0.93,Normal
2025-11-08 05:36:11,M002,52.0,2.83,0.77,Normal
2025-11-08 05:36:11,M003,29.5,2.12,0.58,Normal
2025-11-08 05:36:11,M004,40.2,2.65,0.8,Normal
2025-11-08 05:36:11,M005,42.8,1.72,0.64,Normal
2025-11-08 05:51:11,M001,51.0,1.86,0.61,Normal
2025-11-08 05:51:11,M002,35.6,2.62,0.59,Normal
2025-11-08 05:51:11,M003,45.3,1.99,1.1,Normal
2025-11-08 05:51:11,M004,45.7,2.33,0.91,Normal
2025-11-08 05:51:11,M005,68.2,3.01,1.37,Warning
2025-11-08 06:06:11,M001,27.2,1.81,0.85,Normal
2025-11-08 06:06:11,M002,44.1,2.29,0.84,Normal
2025-11-08 06:06:11,M003,53.5,2.1,0.57,Normal
2025-11-08 06:06:11,M004,85.0,3.01,2.0,Critical
2025-11-08 06:06:11,M005,51.7,1.95,0.83,Normal
2025-11-08 06:21:11,M001,47.2,2.12,0.78,Normal
2025-11-08 06:21:11,M002,41.2,1.8,0.97,Normal
2025-11-08 06:21:11,M003,77.8,3.5,1.66,Critical
2025-11-08 06:21:11,M004,55.8,1.91,0.48,Normal
2025-11-08 06:21:11,M005,46.5,2.5,0.88,Normal
2025-11-08 06:36:11,M001,37.1,1.76,0.95,Normal
2025-11-08 06:36:11,M002,29.9,2.24,0.67,Normal
2025-11-08 06:36:11,M003,38.9,2.13,1.07,Normal
2025-11-08 06:36:11,M004,50.3,1.96,0.74,Normal
2025-11-08 06:36:11,M005,33.8,1.64,0.83,Normal
2025-11-08 06:51:11,M001,32.3,2.39,0.66,Normal
2025-11-08 06:51:11,M002,50.5,2.48,0.74,Normal
2025-11-08 06:51:11,M003,47.8,2.01,0.9,Normal
2025-11-08 06:51:11,M004,33.0,2.15,0.93,Normal
2025-11-08 06:51:11,M005,34.9,2.42,1.16,Normal
2025-11-08 07:06:11,M001,38.7,2.11,0.88,Normal
2025-11-08 07:06:11,M002,44.7,2.03,0.99,Normal
2025-11-08 07:06:11,M003,33.5,2.13,0.58,Normal
2025-11-08 07:06:11,M004,28.6,1.75,0.91,Normal
2025-11-08 07:06:11,M005,47.4,2.03,0.81,Normal
2025-11-08 07:21:11,M001,50.4,1.99,0.89,Normal
2025-11-08 07:21:11,M002,55.3,2.09,0.9,Normal
2025-11-08 07:21:11,M003,77.6,3.11,2.0,Critical
2025-11-08 07:21:11,M004,42.5,1.91,0.75,Normal
2025-11-08 07:21:11,M005,47.0,2.08,0.65,Normal
2025-11-08 07:36:11,M001,48.5,1.65,0.82,Normal
2025-11-08 07:36:11,M002,40.0,2.24,0.74,Normal
2025-11-08 07:36:11,M003,28.0,2.24,1.07,Normal
2025-11-08 07:36:11,M004,75.5,3.17,1.9,Critical
2025-11-08 07:36:11,M005,43.3,1.76,1.12,Normal
2025-11-08 07:51:11,M001,35.4,2.13,1.3,Normal
2025-11-08 07:51:11,M002,31.4,2.56,0.86,Normal
2025-11-08 07:51:11,M003,53.8,2.21,0.77,Normal
2025-11-08 07:51:11,M004,41.4,2.32,1.02,Normal
2025-11-08 07:51:11,M005,47.4,1.74,0.9,Normal
2025-11-08 08:06:11,M001,44.5,2.49,0.97,Normal
2025-11-08 08:06:11,M002,54.5,1.52,0.83,Normal
2025-11-08 08:06:11,M003,63.4,2.03,0.94,Normal
2025-11-08 08:06:11,M004,74.3,3.21,1.87,Critical
2025-11-08 08:06:11,M005,78.6,3.11,1.53,Critical
2025-11-08 08:21:11,M001,83.4,3.1,1.98,Critical
2025-11-08 08:21:11,M002,40.4,2.38,0.87,Normal
2025-11-08 08:21:11,M003,46.0,1.63,0.51,Normal
2025-11-08 08:21:11,M004,70.1,1.8,0.65,Normal
2025-11-08 08:21:11,M005,40.7,2.05,0.93,Normal
2025-11-08 08:36:11,M001,54.2,2.62,0.97,Normal
2025-11-08 08:36:11,M002,79.9,3.23,1.44,Critical
2025-11-08 08:36:11,M003,74.1,3.18,1.69,Critical
2025-11-08 08:36:11,M004,31.1,2.4,1.06,Normal
2025-11-08 08:36:11,M005,46.4,2.35,0.39,Normal
2025-11-08 08:51:11,M001,50.7,1.36,0.91,Normal
2025-11-08 08:51:11,M002,32.6,2.15,0.87,Normal
2025-11-08 08:51:11,M003,49.6,2.12,0.57,Normal
2025-11-08 08:51:11,M004,44.5,2.24,0.89,Normal
2025-11-08 08:51:11,M005,46.5,2.42,0.84,Normal
2025-11-08 09:06:11,M001,38.5,2.03,0.94,Normal
2025-11-08 09:06:11,M002,48.1,1.95,0.63,Normal
2025-11-08 09:06:11,M003,43.0,1.88,0.9,Normal
2025-11-08 09:06:11,M004,43.4,1.84,0.64,Normal
2025-11-08 09:06:11,M005,46.0,1.88,0.87,Normal
2025-11-08 09:21:11,M001,76.4,3.06,1.59,Critical
2025-11-08 09:21:11,M002,56.5,2.12,0.6,Normal
2025-11-08 09:21:11,M003,43.8,2.04,1.01,Normal
2025-11-08 09:21:11,M004,82.5,3.3,1.85,Critical
2025-11-08 09:21:11,M005,53.6,2.13,0.91,Normal
2025-11-08 09:36:11,M001,59.2,1.38,0.57,Normal
2025-11-08 09:36:11,M002,41.4,2.3,0.31,Normal
2025-11-08 09:36:11,M003,48.7,1.49,0.49,Normal
2025-11-08 09:36:11,M004,38.2,2.45,0.77,Normal
2025-11-08 09:36:11,M005,60.6,2.29,1.1,Normal
2025-11-08 09:51:11,M001,56.3,1.39,0.75,Normal
2025-11-08 09:51:11,M002,44.9,2.05,0.64,Normal
2025-11-08 09:51:11,M003,30.6,2.36,0.64,Normal
2025-11-08 09:51:11,M004,47.9,1.74,0.78,Normal
2025-11-08 09:51:11,M005,56.6,2.16,0.33,Normal
2025-11-08 10:06:11,M001,38.5,2.47,0.96,Normal
2025-11-08 10:06:11,M002,44.4,2.16,0.95,Normal
2025-11-08 10:06:11,M003,42.9,1.76,0.85,Normal
2025-11-08 10:06:11,M004,34.1,2.22,0.73,Normal
2025-11-08 10:06:11,M005,29.0,1.92,0.63,Normal
2025-11-08 10:21:11,M001,34.5,2.14,0.92,Normal
2025-11-08 10:21:11,M002,41.0,2.51,0.78,Normal
2025-11-08 10:21:11,M003,84.6,3.24,1.99,Critical
2025-11-08 10:21:11,M004,48.1,1.93,0.5,Normal
2025-11-08 10:21:11,M005,51.3,1.81,0.88,Normal
2025-11-08 10:36:11,M001,54.1,2.18,0.33,Normal
2025-11-08 10:36:11,M002,35.1,2.05,0.73,Normal
2025-11-08 10:36:11,M003,42.6,2.3,1.08,Normal
2025-11-08 10:36:11,M004,57.2,2.1,0.59,Normal
2025-11-08 10:36:11,M005,36.4,1.8,0.44,Normal
2025-11-08 10:51:11,M001,78.0,3.11,1.7,Critical
2025-11-08 10:51:11,M002,81.3,3.08,1.81,Critical
2025-11-08 10:51:11,M003,42.6,1.87,0.56,Normal
2025-11-08 10:51:11,M004,37.3,2.24,1.03,Normal
2025-11-08 10:51:11,M005,64.3,1.93,0.78,Normal
2025-11-08 11:06:11,M001,77.3,3.16,1.85,Critical
2025-11-08 11:06:11,M002,59.5,2.55,0.64,Normal
2025-11-08 11:06:11,M003,46.9,1.61,0.76,Normal
2025-11-08 11:06:11,M004,65.3,2.63,1.71,Warning
2025-11-08 11:06:11,M005,41.9,1.69,0.96,Normal
2025-11-08 11:21:11,M001,62.6,2.27,1.8,Warning
2025-11-08 11:21:11,M002,36.3,2.38,1.25,Normal
2025-11-08 11:21:11,M003,43.5,2.23,1.14,Normal
2025-11-08 11:21:11,M004,49.3,1.88,0.7,Normal
2025-11-08 11:21:11,M005,43.0,2.29,0.89,Normal
2025-11-08 11:36:11,M001,33.2,2.26,0.74,Normal
2025-11-08 11:36:11,M002,42.8,2.07,1.26,Normal
2025-11-08 11:36:11,M003,79.8,3.2,1.84,Critical
2025-11-08 11:36:11,M004,52.8,2.25,1.05,Normal
2025-11-08 11:36:11,M005,35.1,2.1,0.66,Normal
2025-11-08 11:51:11,M001,41.4,2.31,0.67,Normal
2025-11-08 11:51:11,M002,42.5,2.26,0.67,Normal
2025-11-08 11:51:11,M003,29.7,2.37,0.8,Normal
2025-11-08 11:51:11,M004,39.2,2.41,0.52,Normal
2025-11-08 11:51:11,M005,81.3,3.36,1.82,Critical
2025-11-08 12:06:11,M001,75.7,3.31,1.91,Critical
2025-11-08 12:06:11,M002,75.4,3.34,1.46,Critical
2025-11-08 12:06:11,M003,46.9,2.2,1.02,Normal
